RUN	com.github.bartekbp.BasicHttpSimulation		basichttpsimulation	1519562614859	 	2.0
USER	BasicHttpSimulation	1	START	1519562615506	1519562615506
REQUEST	BasicHttpSimulation	1		50000	1519562615537	1519562615880	OK	 
REQUEST	BasicHttpSimulation	1		50000	1519562618908	1519562619111	OK	 
REQUEST	BasicHttpSimulation	1		50000	1519562622127	1519562622331	OK	 
REQUEST	BasicHttpSimulation	1		75000	1519562625404	1519562625674	OK	 
REQUEST	BasicHttpSimulation	1		75000	1519562628693	1519562629018	OK	 
REQUEST	BasicHttpSimulation	1		75000	1519562632048	1519562632350	OK	 
REQUEST	BasicHttpSimulation	1		100000	1519562635408	1519562635761	OK	 
REQUEST	BasicHttpSimulation	1		100000	1519562638776	1519562639111	OK	 
REQUEST	BasicHttpSimulation	1		100000	1519562642124	1519562642462	OK	 
REQUEST	BasicHttpSimulation	1		125000	1519562645495	1519562645923	OK	 
REQUEST	BasicHttpSimulation	1		125000	1519562648944	1519562649352	OK	 
REQUEST	BasicHttpSimulation	1		125000	1519562652384	1519562652837	OK	 
REQUEST	BasicHttpSimulation	1		150000	1519562655905	1519562656489	OK	 
REQUEST	BasicHttpSimulation	1		150000	1519562659503	1519562659979	OK	 
REQUEST	BasicHttpSimulation	1		150000	1519562663005	1519562663453	OK	 
REQUEST	BasicHttpSimulation	1		175000	1519562666525	1519562667112	OK	 
REQUEST	BasicHttpSimulation	1		175000	1519562670143	1519562670649	OK	 
REQUEST	BasicHttpSimulation	1		175000	1519562673663	1519562674276	OK	 
REQUEST	BasicHttpSimulation	1		200000	1519562677318	1519562677897	OK	 
REQUEST	BasicHttpSimulation	1		200000	1519562680913	1519562681667	OK	 
REQUEST	BasicHttpSimulation	1		200000	1519562684695	1519562685296	OK	 
REQUEST	BasicHttpSimulation	1		225000	1519562688365	1519562689004	OK	 
REQUEST	BasicHttpSimulation	1		225000	1519562692037	1519562692747	OK	 
REQUEST	BasicHttpSimulation	1		225000	1519562695784	1519562696440	OK	 
REQUEST	BasicHttpSimulation	1		250000	1519562699506	1519562700352	OK	 
REQUEST	BasicHttpSimulation	1		250000	1519562703376	1519562704140	OK	 
REQUEST	BasicHttpSimulation	1		250000	1519562707173	1519562707936	OK	 
REQUEST	BasicHttpSimulation	1		275000	1519562711003	1519562712145	OK	 
REQUEST	BasicHttpSimulation	1		275000	1519562715167	1519562715951	OK	 
REQUEST	BasicHttpSimulation	1		275000	1519562718986	1519562719966	OK	 
REQUEST	BasicHttpSimulation	1		300000	1519562723013	1519562723868	OK	 
REQUEST	BasicHttpSimulation	1		300000	1519562726892	1519562727826	OK	 
REQUEST	BasicHttpSimulation	1		300000	1519562730844	1519562731682	OK	 
REQUEST	BasicHttpSimulation	1		325000	1519562734742	1519562735652	OK	 
REQUEST	BasicHttpSimulation	1		325000	1519562738683	1519562740036	OK	 
REQUEST	BasicHttpSimulation	1		325000	1519562743074	1519562743979	OK	 
REQUEST	BasicHttpSimulation	1		350000	1519562747036	1519562748113	OK	 
REQUEST	BasicHttpSimulation	1		350000	1519562751133	1519562752077	OK	 
REQUEST	BasicHttpSimulation	1		350000	1519562755112	1519562756075	OK	 
REQUEST	BasicHttpSimulation	1		375000	1519562759136	1519562760659	OK	 
REQUEST	BasicHttpSimulation	1		375000	1519562763676	1519562765082	OK	 
REQUEST	BasicHttpSimulation	1		375000	1519562768114	1519562769535	OK	 
REQUEST	BasicHttpSimulation	1		400000	1519562772603	1519562774209	OK	 
REQUEST	BasicHttpSimulation	1		400000	1519562777235	1519562778799	OK	 
REQUEST	BasicHttpSimulation	1		400000	1519562781835	1519562783388	OK	 
REQUEST	BasicHttpSimulation	1		425000	1519562786434	1519562787964	OK	 
REQUEST	BasicHttpSimulation	1		425000	1519562790992	1519562792531	OK	 
REQUEST	BasicHttpSimulation	1		425000	1519562795553	1519562797104	OK	 
REQUEST	BasicHttpSimulation	1		450000	1519562800164	1519562801791	OK	 
REQUEST	BasicHttpSimulation	1		450000	1519562804834	1519562806385	OK	 
REQUEST	BasicHttpSimulation	1		450000	1519562809403	1519562810989	OK	 
REQUEST	BasicHttpSimulation	1		475000	1519562814043	1519562815717	OK	 
REQUEST	BasicHttpSimulation	1		475000	1519562818747	1519562820402	OK	 
REQUEST	BasicHttpSimulation	1		475000	1519562823436	1519562825055	OK	 
REQUEST	BasicHttpSimulation	1		500000	1519562828117	1519562829853	OK	 
REQUEST	BasicHttpSimulation	1		500000	1519562832887	1519562834548	OK	 
REQUEST	BasicHttpSimulation	1		500000	1519562837577	1519562839217	OK	 
REQUEST	BasicHttpSimulation	1		525000	1519562842266	1519562843934	OK	 
REQUEST	BasicHttpSimulation	1		525000	1519562846965	1519562848593	OK	 
REQUEST	BasicHttpSimulation	1		525000	1519562851635	1519562853276	OK	 
REQUEST	BasicHttpSimulation	1		550000	1519562856323	1519562858076	OK	 
REQUEST	BasicHttpSimulation	1		550000	1519562861094	1519562862949	OK	 
REQUEST	BasicHttpSimulation	1		550000	1519562865993	1519562867894	OK	 
REQUEST	BasicHttpSimulation	1		575000	1519562870955	1519562872912	OK	 
REQUEST	BasicHttpSimulation	1		575000	1519562875938	1519562877748	OK	 
REQUEST	BasicHttpSimulation	1		575000	1519562880784	1519562882481	OK	 
REQUEST	BasicHttpSimulation	1		600000	1519562885544	1519562887398	OK	 
REQUEST	BasicHttpSimulation	1		600000	1519562890426	1519562892139	OK	 
REQUEST	BasicHttpSimulation	1		600000	1519562895163	1519562896828	OK	 
REQUEST	BasicHttpSimulation	1		625000	1519562899883	1519562901768	OK	 
REQUEST	BasicHttpSimulation	1		625000	1519562904796	1519562906543	OK	 
REQUEST	BasicHttpSimulation	1		625000	1519562909577	1519562911391	OK	 
REQUEST	BasicHttpSimulation	1		650000	1519562914422	1519562917343	OK	 
REQUEST	BasicHttpSimulation	1		650000	1519562920374	1519562923156	OK	 
REQUEST	BasicHttpSimulation	1		650000	1519562926196	1519562928000	OK	 
REQUEST	BasicHttpSimulation	1		675000	1519562931047	1519562933979	OK	 
REQUEST	BasicHttpSimulation	1		675000	1519562937026	1519562939932	OK	 
REQUEST	BasicHttpSimulation	1		675000	1519562942953	1519562945884	OK	 
REQUEST	BasicHttpSimulation	1		700000	1519562948943	1519562952648	OK	 
REQUEST	BasicHttpSimulation	1		700000	1519562955666	1519562960321	OK	 
REQUEST	BasicHttpSimulation	1		700000	1519562963356	1519562966407	OK	 
REQUEST	BasicHttpSimulation	1		725000	1519562969465	1519562974043	OK	 
REQUEST	BasicHttpSimulation	1		725000	1519562977072	1519562982222	OK	 
REQUEST	BasicHttpSimulation	1		725000	1519562985247	1519562989858	OK	 
REQUEST	BasicHttpSimulation	1		750000	1519562992914	1519562999099	OK	 
REQUEST	BasicHttpSimulation	1		750000	1519563002123	1519563007341	OK	 
REQUEST	BasicHttpSimulation	1		750000	1519563010375	1519563016478	OK	 
REQUEST	BasicHttpSimulation	1		775000	1519563019544	1519563026476	OK	 
REQUEST	BasicHttpSimulation	1		775000	1519563029496	1519563036922	OK	 
REQUEST	BasicHttpSimulation	1		775000	1519563039923	1519563046824	OK	 
REQUEST	BasicHttpSimulation	1		800000	1519563049884	1519563058888	OK	 
REQUEST	BasicHttpSimulation	1		800000	1519563061914	1519563071075	OK	 
REQUEST	BasicHttpSimulation	1		800000	1519563074116	1519563083063	OK	 
REQUEST	BasicHttpSimulation	1		825000	1519563086125	1519563104217	OK	 
REQUEST	BasicHttpSimulation	1		825000	1519563107238	1519563125931	OK	 
REQUEST	BasicHttpSimulation	1		825000	1519563128974	1519563147524	OK	 
REQUEST	BasicHttpSimulation	1		850000	1519563150555	1519563201833	KO	status.find.is(200), but actually found 500
USER	BasicHttpSimulation	1	END	1519562615506	1519563201842
